# userId: recommendations in (itemId, ranking score) pairs, where a correct recommendation is denoted by symbol *.
68, U Tâm linh;U Di tích;U Thắng cảnh;U Ẩm thực;U Giải trí;U Hồ sông suối;U Đô thị;U Rừng;T Thắng cảnh;T Giải trí;T Mạo hiểm;T Hồ sông suối;price:2;price:3;price:4: (34, 5.156013), (8, 4.9665637), (45, 4.9219127), (10, 4.840094), (37, 4.8362327), (40, 4.7558727), (4, 4.6651707), (5, 4.4969296), (44, 4.4402046), (16, 4.3611407), (1, 4.3383813), (29, 4.3157644), (7, 4.1559534), (36, 4.1444073), (25, 4.1418715), (20, 4.101324), (21, 3.927672), (46, 3.9076703), (28, 3.8667877), (52, 3.7924044), (41, 3.7518215), (19, 3.6119905), (31, 3.591565), (38, 3.545902), (48, 3.5292158), (14, 3.5064783), (9, 3.5001514), (11, 3.4872117), (32, 3.4797046), (22, 3.4574997), (42, 3.3998332), (2, 3.3750453), (18, 3.3719392), (3, 3.3204236), (49, 3.239934), (26, 3.0504408), (51, 2.9459953), (15, 2.8813074), (23, 2.7137868), (27, 2.684923), (39, 2.571655), (6*, 2.5640502), (24, 2.5515864), (30, 2.412367), (13, 2.3851404), (53, 2.1732612), (47, 2.105918), (43, 2.0176044), (50, 2.0117722), (17, 1.7715237), (35, 1.6723056), (12, 1.6285678), (33, 0.7700446), 
70, U Tâm linh;U Di tích;U Thắng cảnh;U Ẩm thực;U Giải trí;U Hồ sông suối;U Đô thị;U Rừng;T Tham quan;price:5: (40, 4.2552447), (34, 3.8309216), (16*, 3.8152292), (10, 3.5914874), (4, 3.59032), (8, 3.5814767), (5, 3.4947352), (25, 3.4886022), (37, 3.4727855), (44, 3.443311), (45, 3.1872985), (32, 3.073571), (46, 2.9925382), (29, 2.9777427), (36, 2.9590137), (22, 2.8650727), (11, 2.8478806), (7, 2.846332), (19, 2.8278747), (28, 2.8177335), (20, 2.7913687), (31, 2.742254), (18, 2.6900988), (52, 2.6625535), (1, 2.6585805), (49, 2.6297138), (39, 2.5885518), (9, 2.565513), (41, 2.5070093), (15, 2.5009208), (21, 2.4560049), (42, 2.3714755), (14, 2.3333664), (26, 2.2186165), (48, 2.1648846), (6, 1.9955393), (51, 1.9468172), (3, 1.9381031), (47, 1.9058398), (38, 1.8850807), (2, 1.8316877), (53, 1.6866883), (23, 1.6068668), (27, 1.4847807), (24, 1.4796046), (13, 1.395513), (50, 1.0721264), (43, 0.83857936), (35, 0.6174953), (12, 0.49548647), (17, 0.46012947), (33, -0.2142641), 
70, U Tâm linh;U Di tích;U Thắng cảnh;U Ẩm thực;U Giải trí;U Hồ sông suối;U Đô thị;U Rừng;T Thắng cảnh;T Đồi núi;T Rừng;price:5: (40, 4.4330745), (4, 4.3545833), (10, 4.3206725), (8, 4.2500467), (16, 4.2041597), (25, 4.099374), (44, 4.0214815), (34, 3.9932544), (45, 3.8411644), (5, 3.7960203), (29, 3.7581959), (37, 3.750354), (46, 3.7413733), (11, 3.4154193), (36, 3.3212519), (32, 3.2400098), (9, 3.151136), (22, 3.1311364), (49, 3.125844), (20, 3.1237857), (52, 3.0642228), (28, 3.0502255), (18, 3.0120766), (7, 3.0060868), (19, 2.996253), (14, 2.9071918), (31, 2.8999145), (41, 2.8140247), (26, 2.7867584), (21, 2.7473178), (39, 2.729713), (15, 2.639391), (42, 2.6374621), (1, 2.6201026), (48, 2.4656315), (6, 2.416953), (38, 2.402733), (2, 2.3971775), (3, 2.3963594), (51, 2.3696465), (53, 2.2851987), (47, 2.1957426), (23*, 1.9001563), (13, 1.7689723), (50, 1.7606295), (27, 1.7595148), (24, 1.6428741), (43, 1.364163), (30, 1.2701004), (35, 1.2328287), (12, 0.8968984), (17, 0.7120208), (33, 0.027062744), 
71, U Tâm linh;T Thắng cảnh;T Ẩm thực;T Hồ sông suối;T Rừng;price:1;price:2: (53, 4.395635), (14, 4.339198), (30, 4.2445474), (44, 4.024924), (8, 4.004335), (43, 3.9385786), (20*, 3.8730404), (26, 3.7663305), (39, 3.7553606), (25, 3.7340698), (21, 3.6948097), (10, 3.6646552), (1, 3.608289), (52, 3.5955143), (31, 3.591412), (49, 3.562441), (17, 3.5559359), (18, 3.5389183), (23, 3.538711), (36, 3.531172), (12, 3.503056), (32, 3.5001552), (3, 3.4752383), (41, 3.4642813), (2, 3.4510658), (15, 3.4270477), (34, 3.409042), (33, 3.4034455), (37, 3.3887153), (45, 3.35575), (27, 3.2893035), (7, 3.2468393), (13, 3.2456157), (19, 3.2387276), (28, 3.207865), (9, 3.1760597), (11, 3.1379857), (51, 3.1180942), (50, 3.1169193), (46, 3.084587), (48, 3.0692563), (16, 3.033053), (24, 3.002324), (42, 2.9123995), (38, 2.8472364), (29, 2.7991836), (35, 2.7631009), (22, 2.7205088), (6, 2.6022232), (5, 2.5812864), (40, 2.5310714), (4, 2.502439), (47, 2.2780278), 
74, U Tâm linh;U Hồ sông suối;U Đồi núi;T Giải trí;T Nghỉ dưỡng;T Biển;price:5: (30, 5.9816175), (20, 5.130473), (16, 5.0910673), (24, 5.0411367), (10, 5.0238786), (48, 5.0044265), (8, 4.974043), (40, 4.9422565), (43, 4.8815928), (53, 4.864864), (41, 4.8202147), (31, 4.754412), (21, 4.751301), (32, 4.6596546), (46, 4.6252866), (9, 4.599966), (14, 4.5619802), (49, 4.5585456), (25, 4.554461), (35, 4.553945), (1, 4.5166736), (17, 4.511544), (26, 4.408181), (15, 4.4010677), (44*, 4.3761), (23, 4.3694477), (39, 4.353675), (45, 4.349902), (22, 4.3331647), (7, 4.326409), (6, 4.3247213), (52, 4.315925), (50, 4.298591), (33, 4.2814183), (28, 4.2383385), (51, 4.2139626), (3, 4.2139225), (38, 4.2014804), (4, 4.2011847), (2, 4.196266), (47, 4.0214844), (27, 4.0057397), (11, 3.9814117), (19, 3.97584), (36, 3.954539), (18, 3.952849), (37, 3.948871), (5, 3.941721), (42, 3.922146), (34, 3.73231), (29, 3.7066636), (13, 3.2961936), (12, 2.879322), 
93, U Di tích;U Thắng cảnh;U Mạo hiểm;T Giải trí;T Đô thị;T Biển;price:4;price:5: (34, 5.398584), (24, 5.1006866), (44, 4.7362456), (25, 4.5447993), (17, 4.2753043), (50, 4.2371254), (21, 4.20322), (2, 4.1864057), (47, 4.164957), (45, 4.135954), (15, 4.0792418), (51, 4.0635166), (5, 3.9082687), (43, 3.874669), (18, 3.8405085), (40, 3.8399732), (3, 3.7977557), (28, 3.7896707), (41, 3.7869678), (7, 3.783868), (36, 3.7051704), (46, 3.6996722), (10, 3.6775174), (20, 3.6145096), (26, 3.6003551), (38, 3.5730026), (35, 3.5648003), (30, 3.5623899), (14, 3.5495596), (13, 3.54493), (53, 3.458873), (19, 3.4482126), (39, 3.3961844), (16, 3.3626108), (1, 3.2973676), (31, 3.2763114), (29, 3.2743437), (11, 3.2017307), (9, 3.1750865), (23, 3.1725912), (52, 3.171867), (8, 3.1605844), (12, 3.1418617), (27, 3.1122756), (22, 3.1073258), (49, 2.9241214), (37, 2.8685071), (33, 2.8108406), (48, 2.8030105), (6, 2.6941988), (42*, 2.2746623), (32, 2.232111), (4, 2.0511854), 
93, U Di tích;U Thắng cảnh;U Mạo hiểm;T Thắng cảnh;price:3: (34, 5.1544695), (25, 4.4531765), (44, 4.421449), (24, 4.2729826), (40, 4.0261335), (2, 4.0024867), (51, 3.976017), (17, 3.9358423), (50, 3.8569145), (21, 3.8316438), (18, 3.782007), (38, 3.7290115), (15, 3.7120688), (19, 3.6191401), (45, 3.5705314), (3, 3.5679617), (47, 3.5571635), (13, 3.5519123), (10, 3.5314395), (14, 3.5178251), (46, 3.4841015), (7, 3.441495), (28, 3.416863), (5, 3.4123542), (52, 3.3138056), (16, 3.2939157), (43, 3.2533257), (30, 3.2363942), (8, 3.1950345), (39, 3.18979), (36, 3.17723), (23, 3.1445408), (12, 3.1209457), (1, 3.0653982), (53, 3.0483053), (22, 3.044785), (41, 3.016594), (35, 2.9848146), (27, 2.963333), (11, 2.8897576), (26, 2.8861973), (20, 2.866291), (48, 2.850201), (37, 2.7989664), (29, 2.7290156), (31, 2.616241), (6, 2.5720122), (9*, 2.5704756), (42, 2.410877), (33, 2.409863), (4, 2.0571525), (49, 2.0468974), (32, 1.9402093), 
93, U Di tích;U Thắng cảnh;U Mạo hiểm;T Tham quan;price:1;price:2: (34, 4.858228), (24, 4.748087), (44, 4.725865), (25, 4.406638), (2, 4.1898847), (21, 4.0982184), (28, 3.983603), (40, 3.9725347), (51, 3.8987777), (15, 3.8849792), (17, 3.8519673), (50, 3.840801), (3, 3.822671), (13, 3.7727323), (14, 3.7219245), (19, 3.7080746), (45, 3.683994), (38, 3.6406868), (18, 3.624264), (36, 3.607119), (47, 3.5810285), (10, 3.557072), (39, 3.504014), (7, 3.5018752), (30, 3.4880743), (52, 3.404135), (53, 3.374376), (1, 3.3736923), (5, 3.3727953), (43, 3.347623), (16, 3.2728496), (12, 3.2608418), (26, 3.2435765), (22, 3.2044194), (8, 3.2012966), (41, 3.1943834), (46*, 3.1704981), (23, 3.1552892), (20, 3.1536186), (11, 3.1085122), (37, 2.9463868), (35, 2.9299185), (27, 2.8643615), (33, 2.745054), (31, 2.7320406), (48, 2.6994927), (6, 2.6239767), (49, 2.5042582), (29, 2.452143), (42, 2.436514), (32, 2.425589), (9, 2.3559475), (4, 1.8455408), 
100, U Thắng cảnh;U Ẩm thực;U Nghỉ dưỡng;T Biển;price:5: (5, 4.952614), (38, 4.705894), (46, 4.576217), (44, 4.570466), (21, 4.5040355), (45, 4.46793), (11, 4.435618), (29, 4.3183675), (34, 4.2973447), (2, 4.2365746), (15, 4.0777073), (17, 4.064032), (47, 4.0587554), (7, 4.0369477), (14, 4.016161), (10, 4.005352), (6, 3.9367323), (40, 3.9088798), (25, 3.7761548), (51, 3.751811), (20, 3.7290726), (43, 3.7052367), (30, 3.6388845), (41, 3.630952), (35, 3.6251132), (37, 3.5842462), (28, 3.5424218), (22, 3.4401479), (16, 3.4290214), (49, 3.4115052), (9, 3.398886), (27, 3.396209), (4*, 3.3845174), (26, 3.3351824), (48, 3.2961452), (19, 3.2937717), (39, 3.2919195), (1, 3.2867742), (12, 3.2785826), (36, 3.2364154), (24, 3.2295253), (42, 3.2278385), (18, 3.2001054), (23, 3.0460777), (50, 3.0089102), (32, 2.9897625), (13, 2.9332066), (52, 2.7652912), (33, 2.6349442), (31, 2.5817664), (8, 2.5325062), (3, 2.4289074), (53, 1.959073), 
5, U Di tích;U Nghỉ dưỡng;U Đô thị;U Nông thôn;U Đồi núi;U Biển;U Rừng;T Tham quan;T Giải trí;price:1;price:2: (36, 5.0827737), (19, 4.8860435), (21, 4.6667724), (24, 4.4490147), (29, 4.443481), (39, 4.355043), (8, 4.326848), (41, 4.2750463), (10, 4.176648), (22, 4.1682434), (15, 4.0565042), (25, 3.8670368), (14, 3.8220422), (37, 3.7187543), (52, 3.654059), (11, 3.6177163), (45, 3.5822394), (46, 3.5072818), (28, 3.4542153), (30, 3.3468542), (44, 3.255519), (40, 3.2438323), (49*, 3.228779), (1, 3.0779798), (47, 3.0646455), (7, 3.0201259), (53, 2.9701047), (34, 2.9492376), (5, 2.9315681), (16, 2.8837633), (3, 2.8807337), (42, 2.7436633), (2, 2.7386773), (18, 2.6890564), (23, 2.6768267), (31, 2.6331973), (9, 2.5921578), (48, 2.5273385), (35, 2.431959), (13, 2.3837638), (17, 2.3446987), (4, 2.1754239), (32, 2.1744373), (38, 2.0298247), (51, 1.9672726), (6, 1.8366604), (27, 1.7406063), (20, 1.6864214), (50, 1.6837628), (26, 1.6810627), (12, 1.5383052), (43, 1.2386689), (33, 0.72616255), 
5, U Di tích;U Nghỉ dưỡng;U Đô thị;U Nông thôn;U Đồi núi;U Biển;U Rừng;T Ẩm thực;price:2;price:3: (36, 4.8572817), (19, 4.821736), (8, 4.2528872), (21, 4.2187133), (29, 4.101803), (41, 4.091587), (39, 4.030188), (22, 3.9685585), (10, 3.7215192), (15, 3.7208376), (25, 3.6453216), (24, 3.5868952), (46, 3.525519), (14, 3.4479423), (37, 3.2923558), (11, 3.1947122), (52, 3.1537538), (40, 3.0522373), (45, 3.0127513), (30, 2.9696803), (34, 2.7924938), (5, 2.6914756), (44, 2.6737864), (49, 2.6718493), (47, 2.660042), (53, 2.6531956), (28, 2.6456895), (1, 2.6456869), (16, 2.6141047), (18, 2.5548189), (48, 2.5305433), (7, 2.4842467), (42, 2.4725635), (2, 2.4333165), (4, 2.4204023), (9, 2.380918), (23, 2.2499297), (17, 2.2491672), (51, 2.090527), (3, 2.0812228), (13, 1.9461548), (38, 1.8894396), (31, 1.8588295), (35*, 1.7545903), (32, 1.6718421), (6, 1.6701381), (27, 1.5976816), (12, 1.5539104), (50, 1.4825885), (26, 1.3696232), (20, 1.0385619), (43, 0.95929956), (33, 0.32351375), 
11, U Thắng cảnh;U Mạo hiểm;U Hồ sông suối;U Đô thị;U Nông thôn;U Đồi núi;U Biển;T Thắng cảnh;T Giải trí;T Mạo hiểm;T Hồ sông suối;price:2;price:3;price:4: (19, 4.78072), (8, 4.775239), (40, 4.6373386), (24, 4.388302), (22, 4.3496103), (44, 4.284396), (21, 4.126594), (45, 4.1067753), (48, 4.0567718), (41, 4.025446), (7, 3.8960612), (2, 3.8795025), (37, 3.8238583), (25, 3.7441814), (28, 3.6992502), (5, 3.6936903), (52, 3.5793128), (3, 3.5731552), (30, 3.5635874), (1, 3.5592177), (15, 3.5479043), (36, 3.5451682), (46, 3.5004582), (17, 3.442504), (10, 3.425852), (11, 3.3784435), (14, 3.346626), (9, 3.3204222), (34, 3.3109522), (35, 3.2937), (16, 3.2576883), (39, 3.243884), (50, 3.0698845), (43, 3.0041482), (23, 2.8765914), (42, 2.8019402), (51, 2.7606745), (31, 2.7556958), (29, 2.7376752), (20, 2.6430233), (26, 2.5898635), (4, 2.3906436), (32, 2.3664265), (38, 2.2750423), (49, 2.2679937), (18, 2.2555754), (13, 2.1648314), (47, 2.1410015), (27, 2.1102688), (6*, 2.0978122), (33, 2.0061927), (53, 1.9937412), (12, 1.2342525), 
11, U Thắng cảnh;U Mạo hiểm;U Hồ sông suối;U Đô thị;U Nông thôn;U Đồi núi;U Biển;T Thắng cảnh;T Đồi núi;price:5: (19, 4.0325236), (40, 3.9388237), (8, 3.8888204), (22, 3.8867254), (44, 3.6401734), (24, 3.514371), (25, 3.4739847), (46, 3.1748376), (21, 3.1747918), (45, 3.0791295), (35, 3.0780485), (41, 3.0219688), (7, 2.9934113), (15, 2.9812498), (5, 2.9664702), (10*, 2.9518313), (11, 2.946027), (2, 2.9384181), (16, 2.8647811), (28, 2.8547044), (37, 2.8500202), (48, 2.816805), (9, 2.7771163), (30, 2.7689683), (17, 2.7566876), (52, 2.701026), (3, 2.6740494), (39, 2.6634707), (50, 2.649809), (14, 2.555793), (34, 2.519981), (36, 2.5151956), (43, 2.2790053), (31, 2.2531092), (29, 2.2098145), (47, 2.1654842), (51, 2.1440895), (32, 2.141824), (26, 2.1046746), (23, 2.0171497), (42, 1.9571792), (18, 1.9562421), (49, 1.9152797), (53, 1.8550851), (1, 1.8113084), (6, 1.8035455), (20, 1.7688988), (4, 1.6694633), (13, 1.6694454), (38, 1.4434911), (33, 1.2614381), (27, 1.0413756), (12, 0.81620353), 
11, U Thắng cảnh;U Mạo hiểm;U Hồ sông suối;U Đô thị;U Nông thôn;U Đồi núi;U Biển;T Tham quan;price:5: (40, 3.3587337), (19, 3.2412505), (22, 3.1932278), (8, 2.8378823), (24, 2.796401), (44, 2.7377484), (15, 2.5607376), (21, 2.5168047), (25, 2.4538372), (7, 2.3278477), (5, 2.2970057), (41, 2.2488189), (37, 2.1783326), (39, 2.1429865), (45, 2.1110134), (2, 2.0535488), (46, 2.0512414), (28, 2.045143), (17, 2.0423062), (30*, 2.0047235), (11, 1.9881599), (48, 1.9875876), (10, 1.9108338), (36, 1.872461), (35, 1.8621476), (34, 1.8180523), (9, 1.7966114), (52, 1.7726331), (3, 1.7533493), (14, 1.5363269), (31, 1.5196348), (32, 1.5075821), (50, 1.4671639), (51, 1.4067001), (47, 1.3316576), (43, 1.3092971), (23, 1.2741123), (1, 1.2694687), (42, 1.1968229), (26, 1.1750937), (29, 1.0768706), (49, 1.0460414), (18, 1.0292999), (6, 1.0004631), (20, 0.9940983), (53, 0.7962436), (13, 0.7813242), (33, 0.62745804), (4, 0.625483), (38, 0.5021693), (27, 0.35320476), (12, 0.04032474), 
11, U Thắng cảnh;U Mạo hiểm;U Hồ sông suối;U Đô thị;U Nông thôn;U Đồi núi;U Biển;T Thắng cảnh;T Giải trí;T Hồ sông suối;price:2;price:3: (19, 4.986116), (8, 4.5783157), (22, 4.5198574), (40, 4.454183), (24, 4.300308), (44, 4.1858053), (21, 4.036772), (7, 3.952901), (41, 3.9399326), (45, 3.832696), (37, 3.8183558), (25, 3.81415), (2, 3.8003173), (28, 3.7682931), (48, 3.7185428), (52, 3.702514), (30, 3.6500652), (15, 3.5536916), (46, 3.5344338), (14, 3.5317013), (5*, 3.524135), (17, 3.5051823), (36, 3.42952), (10, 3.4084392), (11, 3.399266), (3, 3.3932455), (34, 3.2647672), (16, 3.2422025), (39, 3.227233), (1, 3.2051473), (9, 3.1646998), (35, 3.1027873), (50, 2.9779727), (43, 2.9417634), (23, 2.8721924), (42, 2.7287948), (29, 2.7046943), (31, 2.7045648), (51, 2.694843), (26, 2.4896166), (49, 2.4107647), (32, 2.3865185), (20, 2.3483107), (18, 2.2550812), (6, 2.2231188), (4, 2.165062), (13, 2.1490142), (47, 2.0906348), (27, 2.053809), (38, 1.995134), (33, 1.9768246), (53, 1.9737612), (12, 0.97522765), 
22, T Tham quan;price:1;price:2: (28*, 4.603053), (38, 4.4749985), (36, 4.300657), (12, 4.296732), (21, 4.237008), (45, 4.233218), (14, 4.214291), (37, 4.1328616), (24, 4.1321483), (25, 4.126544), (22, 4.117824), (44, 4.0621967), (8, 4.05866), (1, 4.054418), (49, 4.0395956), (11, 4.0367255), (2, 4.0331545), (48, 4.026897), (15, 4.022479), (30, 4.001854), (5, 3.9867682), (53, 3.9640548), (32, 3.92845), (3, 3.91838), (40, 3.911757), (23, 3.911076), (19, 3.9019012), (41, 3.8431842), (17, 3.8216803), (7, 3.8060842), (26, 3.8019655), (16, 3.8017313), (6, 3.7710974), (42, 3.765763), (31, 3.7428582), (9, 3.7386708), (43, 3.7166724), (4, 3.715618), (20, 3.7141073), (33, 3.6905794), (13, 3.6843796), (46, 3.6783075), (39, 3.6756432), (50, 3.6662948), (52, 3.6404476), (10, 3.6401424), (34, 3.62857), (51, 3.6032465), (29, 3.4656858), (27, 3.431473), (18, 3.4211414), (35, 3.3334844), (47, 3.2965446), 
24, U Tâm linh;U Di tích;U Ẩm thực;U Mạo hiểm;U Đô thị;U Rừng;T Tham quan;price:5: (34, 4.466279), (8, 4.3046055), (25, 4.204922), (45, 4.056999), (36, 3.9995031), (10, 3.9615967), (26, 3.8481092), (15, 3.829102), (31, 3.671814), (18, 3.646428), (44, 3.629707), (16, 3.5607018), (39, 3.4698467), (52, 3.3961906), (37, 3.3428822), (20, 3.316906), (19, 3.262871), (32, 3.2564163), (9, 3.2208154), (41, 3.2075915), (2, 3.1944406), (4, 3.1428192), (1, 3.0897853), (7, 3.079189), (40, 3.0770385), (49, 3.067272), (47, 3.015842), (22, 2.9744008), (14, 2.9549048), (24, 2.9345086), (12, 2.7581754), (21, 2.6668293), (53, 2.6627128), (13, 2.6610262), (28, 2.659738), (51, 2.647367), (3, 2.623343), (27, 2.5935276), (29, 2.585858), (5, 2.5161102), (50, 2.4758465), (35, 2.4500964), (11*, 2.4444513), (23, 2.239742), (42, 2.1160083), (46, 2.0399923), (38, 1.951406), (43, 1.9254829), (48, 1.7867293), (6, 1.7556934), (33, 1.7276032), (17, 1.4671637), 
24, U Tâm linh;U Di tích;U Ẩm thực;U Mạo hiểm;U Đô thị;U Rừng;T Ẩm thực;price:1;price:2: (8, 4.16243), (36, 4.158575), (25, 3.8136082), (34, 3.5742545), (10, 3.5065567), (45, 3.435334), (26, 3.3750277), (44, 3.2115612), (19, 3.1559334), (52, 3.1317954), (37, 3.048257), (15, 2.994853), (2, 2.9906979), (41, 2.9809394), (4, 2.9741588), (14, 2.9467435), (16, 2.9276664), (39, 2.924321), (18, 2.9038951), (1, 2.8894434), (32, 2.8450341), (20, 2.8340795), (31, 2.8331988), (49, 2.8069808), (9, 2.7000928), (22, 2.6978278), (30, 2.6467476), (53, 2.5239468), (21, 2.5127532), (3, 2.5126176), (28, 2.503973), (7, 2.4590974), (50, 2.4113135), (27, 2.257245), (13, 2.246398), (24, 2.1765423), (12, 2.167162), (40*, 2.0646367), (29, 2.0492644), (11, 2.0481777), (51, 2.0047336), (47, 1.9958997), (35, 1.7713264), (46, 1.7279133), (43, 1.7150208), (42, 1.7049361), (5, 1.6860745), (23, 1.6012174), (38, 1.5877506), (33, 1.4648554), (48, 1.4143271), (6, 1.1280786), (17, 1.0754515), 
38, U Di tích;U Giải trí;U Biển;T Tham quan;price:1;price:2: (34, 4.6927085), (52, 4.245143), (22, 4.1027975), (21, 3.9812877), (45, 3.9508796), (19, 3.9282024), (5, 3.8890731), (8, 3.8832333), (30, 3.7645936), (31, 3.7316003), (3, 3.6960893), (18, 3.6952477), (7, 3.6738596), (37, 3.5873284), (36, 3.580036), (39, 3.514382), (25, 3.4847822), (12, 3.4329064), (28*, 3.381678), (51, 3.3563654), (53, 3.3345706), (44, 3.2291048), (41, 3.2118485), (24, 3.1681964), (14, 3.1060512), (23, 3.0771961), (26, 3.0728776), (42, 3.0726733), (9, 3.0649588), (1, 3.011455), (29, 2.9395134), (46, 2.8997183), (32, 2.8478484), (49, 2.8237088), (40, 2.7170722), (13, 2.7135572), (10, 2.7102373), (20, 2.6070497), (16, 2.516291), (6, 2.4685783), (48, 2.4306548), (27, 2.3770387), (4, 2.3443868), (43, 2.2734275), (15, 2.2574048), (47, 2.2521954), (17, 2.2425766), (38, 2.2000275), (11, 2.1751673), (2, 2.1011782), (35, 1.8098936), (50, 1.3679565), (33, 1.0561783), 
38, U Di tích;U Giải trí;U Biển;T Tham quan;T Giải trí;price:1;price:2: (34, 4.601062), (52, 4.2560825), (45, 4.13576), (21, 4.029034), (22, 3.9879942), (19, 3.9062924), (31, 3.8935869), (5, 3.8875303), (8, 3.8212452), (3, 3.7978427), (7, 3.79236), (30, 3.7851763), (36, 3.7229908), (37, 3.6307983), (28, 3.5997176), (18, 3.5248415), (24, 3.413439), (39, 3.3985212), (25, 3.3062525), (41, 3.298841), (53, 3.2737365), (44, 3.2245681), (1, 3.2141242), (14, 3.207436), (51, 3.19894), (9, 3.1445785), (23, 3.125205), (12, 3.1060398), (26, 3.1016128), (29, 3.0949552), (42, 3.047884), (49*, 2.909344), (32, 2.8254223), (46, 2.8228102), (10, 2.7675312), (20, 2.7573628), (40, 2.6327138), (13, 2.609188), (16, 2.581712), (6, 2.430743), (27, 2.4217846), (48, 2.3701584), (43, 2.3316293), (17, 2.2446885), (11, 2.2323546), (15, 2.2232018), (4, 2.1557481), (47, 2.1326659), (2, 2.127308), (38, 2.0457513), (35, 1.9790567), (50, 1.3629582), (33, 1.1260943), 
38, U Di tích;U Giải trí;U Biển;T Thắng cảnh;T Ẩm thực;T Giải trí;T Biển;price:1;price:2: (34, 3.5858054), (45, 3.395502), (52, 3.3923767), (21, 3.280378), (8, 3.2441416), (19, 3.0135891), (22, 3.004202), (36, 2.9843616), (30, 2.8317041), (31, 2.820028), (5, 2.814828), (3, 2.8035066), (18, 2.6398618), (25, 2.6181998), (14*, 2.5887675), (28, 2.5741665), (37, 2.570359), (41, 2.5317178), (7, 2.5017374), (9, 2.4615135), (46, 2.4517918), (29, 2.4513342), (53, 2.4016695), (39, 2.2531087), (1, 2.253094), (51, 2.2381458), (44, 2.213215), (24, 2.2003508), (49, 2.1419573), (26, 2.098054), (12, 2.0448265), (42, 2.0004215), (23, 1.9243566), (20, 1.787617), (10, 1.7384776), (27, 1.5611925), (32, 1.5476532), (43, 1.5475606), (4, 1.4507091), (16, 1.4412566), (6, 1.4285092), (13, 1.4050229), (17, 1.2778299), (11, 1.2131652), (48, 1.181297), (2, 1.169483), (15, 1.156439), (40, 1.1163605), (38, 1.0426517), (47, 0.90597373), (35, 0.7944227), (50, 0.7259635), (33, 0.050176952), 
38, U Di tích;U Giải trí;U Biển;T Tham quan;T Đồi núi;price:5: (34, 4.9601426), (45, 4.242898), (5, 4.2094193), (18, 4.124901), (22, 4.0426908), (31, 4.035776), (52, 3.9645767), (8, 3.9464521), (19, 3.8608677), (30, 3.8162682), (7, 3.795109), (51, 3.7590268), (12, 3.7383494), (21, 3.710767), (25, 3.6308455), (39, 3.5928736), (53, 3.5587208), (3, 3.5417101), (24*, 3.4653838), (37, 3.425882), (29, 3.4111571), (26, 3.3879128), (9, 3.3604982), (44, 3.309701), (36, 3.2806664), (41, 3.2705462), (28, 3.2514813), (40, 3.1963906), (46, 3.1916382), (23, 3.1855278), (42, 3.1585171), (14, 3.0459416), (16, 3.0220697), (10, 3.0042744), (49, 2.987722), (32, 2.963475), (47, 2.911242), (13, 2.891589), (6, 2.8189857), (1, 2.813904), (20, 2.7755527), (4, 2.5137026), (48, 2.4999552), (35, 2.4828992), (11, 2.475793), (15, 2.47419), (27, 2.4221516), (43, 2.343372), (17, 2.3375506), (38, 2.2428625), (2, 2.0667405), (50, 1.5935687), (33, 1.0125278), 
38, U Di tích;U Giải trí;U Biển;T Thắng cảnh;T Đồi núi;price:5: (34, 5.068064), (18, 4.3340373), (45, 4.3205013), (5, 4.253414), (52, 4.2002163), (8, 4.144133), (31, 4.0618916), (22, 4.044905), (19, 3.878143), (21, 3.875611), (25, 3.8621154), (30, 3.8456857), (51, 3.7958508), (29, 3.7882717), (7, 3.7570877), (3, 3.7044277), (12, 3.6748512), (9, 3.6184254), (53, 3.6028097), (46, 3.541011), (26, 3.4760826), (37, 3.4716992), (39, 3.4102738), (44, 3.401889), (36, 3.3981662), (41, 3.3675041), (24, 3.2803705), (28, 3.2750456), (42, 3.2247984), (10*, 3.2096229), (14, 3.2049167), (23, 3.157882), (49, 2.9830914), (16, 2.9588783), (40, 2.9545233), (13, 2.9370015), (47, 2.9005282), (32, 2.8566613), (6, 2.8236313), (4, 2.7658617), (20, 2.7559016), (1, 2.6555603), (35, 2.6473405), (43, 2.5303323), (17, 2.50285), (48, 2.4783833), (11, 2.474803), (38, 2.4699152), (27, 2.444353), (15, 2.2889988), (2, 2.2258162), (50, 1.8773179), (33, 0.9694386), 
